S No,Station Name,Station Code,Station Category,Division,Zone,District,State
4060,RAMNAGAR(J-K),RMJK,NSG6,FEROZPUR,NR,UDHAMPUR,JAMMU AND KASHMIR
4061,ROMANA ALBEL SINGH,RLS,NSG6,FEROZPUR,NR,FARIDKOT,PUNJAB
4062,RORANWALA,RRW,NSG6,FEROZPUR,NR,FAZILKA,PUNJAB
4063,SADURA,SDUA,NSG6,FEROZPUR,NR,ANANTNAG,JAMMU AND KASHMIR
4064,SAIDANWALA,SWX,NSG6,FEROZPUR,NR,FIROZEPUR,PUNJAB
4065,SAILA KHURD,SQJ,NSG6,FEROZPUR,NR,HOSHIARPUR,PUNJAB
4066,SAMLOTI,SMLT,NSG6,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH
4067,SANAHWAL,SNL,NSG6,FEROZPUR,NR,LUDHIANA,PUNJAB
4068,SANGAR,SGR,NSG6,FEROZPUR,NR,JAMMU,JAMMU AND KASHMIR
4069,SHAM CHAURASI,SCQ,NSG6,FEROZPUR,NR,JALANDHAR,PUNJAB
4070,SHANKAR,SQK,NSG6,FEROZPUR,NR,JALANDHAR,PUNJAB
4071,SOHAL,SOHL,NSG6,FEROZPUR,NR,GURDASPUR,PUNJAB
4072,SOPORE,SXZM,NSG6,FEROZPUR,NR,BARAMULLA,JAMMU AND KASHMIR
4073,SRINAGAR,SINA,NSG6,FEROZPUR,NR,SRINAGAR,JAMMU AND KASHMIR
4074,SUCHIPIND HALT,SCPD,NSG6,FEROZPUR,NR,JALANDHAR,PUNJAB
4075,SUJANPUR,SJNP,NSG6,FEROZPUR,NR,PATHANKOT,PUNJAB
4076,SULAH HIMACHAL PRADE,SLHP,NSG6,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH
4077,SULTANPUR LODI,SQR,NSG6,FEROZPUR,NR,KAPURTHALA,PUNJAB
4078,SURA NUSSI,SRX,NSG6,FEROZPUR,NR,JALANDHAR,PUNJAB
4079,TALARA,TLRA,NSG6,FEROZPUR,NR,KANGRA,HIMACHAL PRADESH
4080,TALWANDI,TWB,NSG6,FEROZPUR,NR,FIROZEPUR,PUNJAB
4081,TANDA-URMAR,TDO,NSG6,FEROZPUR,NR,HOSHIARPUR,PUNJAB
4082,TANGRA,TRA,NSG6,FEROZPUR,NR,AMRITSAR,PUNJAB
4083,TARN TARAN,TTO,NSG6,FEROZPUR,NR,TARN TARAN,PUNJAB
4084,THABALKE,TYK,NSG6,FEROZPUR,NR,JALANDHAR,PUNJAB
4085,UNCHI BASSI,UCB,NSG6,FEROZPUR,NR,HOSHIARPUR,PUNJAB
4086,VALTOHA,WLA,NSG6,FEROZPUR,NR,TARN TARAN,PUNJAB
4087,VERKA JN.,VKA,NSG6,FEROZPUR,NR,AMRITSAR,PUNJAB
4088,VIJAYPUR JAMMU,VJPJ,NSG6,FEROZPUR,NR,SAMBA,JAMMU AND KASHMIR
4089,BARSATHI,BSY,HG2,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4090,DWARKAGANJ,DWJ,HG2,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4091,JARAUNA,JUA,HG2,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4092,ACHAL GANJ,ACH,HG3,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4093,BAHAI HALT,BYQ,HG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4094,BAISWARA,BSWA,HG3,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4095,BAND HAMIRPUR,BAHP,HG3,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4096,BARARA BUZURG,BRRZ,HG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4097,BHANAUR,VNN,HG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4098,BHUPIA MAU,VPO,HG3,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4099,CHANDA HALT,CHDA,HG3,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4100,CHAURE BAZAR,CHBR,HG3,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4101,DAYALPUR,DLPR,HG3,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4102,DHIRGANJ,DHRJ,HG3,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4103,INDEMAU,IDM,HG3,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4104,ISHARDASPUR,IDS,HG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4105,KAJGAON TERHWAN HALT,KJTW,HG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4106,KATWAR BAZAR,KWBR,HG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4107,KORARI,KURO,HG3,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4108,KULHA HALT,KULH,HG3,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4109,MALETHU KANAK,MEQ,HG3,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4110,MANIKALAN HALT,MNKN,HG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4111,MANJHLEPUR,MNJR,HG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4112,NIHASTA HALT,NHF,HG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4113,NIMA GOPALPUR HALT,NIMG,HG3,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4114,PINDRA ROAD,PDRD,HG3,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4115,RADHA BALAMPUR,RDV,HG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4116,RAM CHANDERPUR,RCP,HG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4117,RAMGANJ,RMGJ,HG3,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4118,SAHAJIPUR HALT,SHJP,HG3,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4119,SALKHAPUR,SAF,HG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4120,SHUDNIPUR,SPPR,HG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4121,SURAJKUNDA,SRJK,HG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4122,TIKAULI RAWATPUR,TKRP,HG3,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4123,WARIGAON NEWADA HALT,WRGN,HG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4124,WARISGANJ HALT,WGJ,HG3,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4125,LUCKNOW JN.,LKO,NSG2,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4126,VARANASI JN.,BSB,NSG2,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4127,AKBARPUR JN.,ABP,NSG3,LUCKNOW,NR,AMBEDKAR NAGAR,UTTAR PRADESH
4128,AYODHYA CANTT,AYC,NSG3,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4129,FAIZABAD JN.,FD,NSG3,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4130,JAUNPUR JN.,JNU,NSG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4131,PARTAPGARH JN.,PBH,NSG3,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4132,RAE BARELI JN.,RBL,NSG3,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4133,SHAHGANJ JN.,SHG,NSG3,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4134,SULTANPUR JN.,SLN,NSG3,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4135,AMETHI,AME,NSG4,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4136,AYODHYA,AY,NSG4,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4137,BARABANKI JN.,BBK,NSG4,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4138,BHADOHI,BOY,NSG4,LUCKNOW,NR,BHADOHI,UTTAR PRADESH
4139,JANGHAI JN.,JNH,NSG4,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4140,JAUNPUR CITY,JOP,NSG4,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4141,PRAYAG JN.,PRG,NSG4,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4142,UNNAO JN.,ON,NSG4,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4143,ALAM NAGAR,AMG,NSG5,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4144,BACHHRAWN,BCN,NSG5,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4145,BADSHAHPUR,BSE,NSG5,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4146,DARYABAD,DYD,NSG5,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4147,GAURIGANJ,GNG,NSG5,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4148,GOSHAINGANJ,GGJ,NSG5,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4149,JAIS,JAIS,NSG5,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4150,KASHI,KEI,NSG5,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4151,KUNDA HARNAMGANJ,KHNM,NSG5,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4152,LALGANJ,LLJ,NSG5,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4153,LALGOPALGANJ,LGO,NSG5,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4154,LAMBHUA,LBA,NSG5,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4155,MALIPUR,MLPR,NSG5,LUCKNOW,NR,AMBEDKAR NAGAR,UTTAR PRADESH
4156,MARIAHU,MAY,NSG5,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4157,MUSAFIRKHANA,MFKA,NSG5,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4158,NIHALGARH,NHH,NSG5,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4159,PHAPHAMAU JN.,PFM,NSG5,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4160,PHULPUR,PLP,NSG5,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4161,RUDAULI,RDL,NSG5,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4162,SRI KRISHNA NAGAR,SKN,NSG5,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4163,SURIAWAN,SAW,NSG5,LUCKNOW,NR,BHADOHI,UTTAR PRADESH
4164,UNCHAHAR JN.,UCR,NSG5,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4165,ZAFARABAD JN.,ZBD,NSG5,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4166,ACHARYA NARENDRA DEV,ACND,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4167,ADHINPUR,AHZ,NSG6,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4168,AJGAIN,AJ,NSG6,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4169,AKBAR GANJ,AKJ,NSG6,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4170,AMAUSI,AMS,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4171,ANTU,ANTU,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4172,ANUPGANJ,APG,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4173,ATRAMPUR,ARP,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4174,BABATPUR,BTP,NSG6,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4175,BAKHSHA,BKSA,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4176,BAKKAS,BKKS,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4177,BANDHUA KALAN,BDKN,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4178,BANI,BANI,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4179,BARAGAON,BNM,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4180,BARYA RAM,BYHA,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4181,BHADAIYAN,BDIN,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4182,BHADRI,BHDR,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4183,BHARATKUND,BTKD,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4184,BIGHAPUR,BQP,NSG6,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4185,BILHAR GHAT,BLG,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4186,BILWAI,BWI,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4187,BIRAPATTI,BRPT,NSG6,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4188,BISHNATH GANJ,BTJ,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4189,CHAUBISI,CHBS,NSG6,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4190,CHAUKHANDI,CHH,NSG6,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4191,CHHANDRAULI,CDRL,NSG6,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4192,CHILBILA JN.,CIL,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4193,DALMAU JN.,DMW,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4194,DANDUPUR,DND,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4195,DARSHANNAGAR,DRG,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4196,DARYAPUR,DYP,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4197,DEORAKOT,DELO,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4198,FURSATGANJ,FTG,NSG6,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4199,GANGAGANJ,GANG,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4200,GARHI MANIKPUR,GRMR,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4201,GAURA,GRX,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4202,GAURIYAMAU,GMU,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4203,HAIDERGARH,HGH,NSG6,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4204,HARAUNI,HRN,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4205,HARCHANDPUR,HCP,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4206,HARPALGANJ,HRPG,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4207,JAFARGANJ,JFG,NSG6,LUCKNOW,NR,AMBEDKAR NAGAR,UTTAR PRADESH
4208,JAGESHARGANJ,JGJ,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4209,JAITIPUR,JTU,NSG6,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4210,JALALGANJ,JLL,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4211,JALALPUR-DHAI,JPD,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4212,JUGAUR,JRR,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4213,KANKAHA,KKAH,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4214,KANPUR LEFT BANK BRIDGE,CPB,NSG6,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4215,KAPSETHI,KEH,NSG6,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4216,KASIMPUR HALT,KCJ,NSG6,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4217,KATAHRI,KTHE,NSG6,LUCKNOW,NR,AMBEDKAR NAGAR,UTTAR PRADESH
4218,KHAJURHAT,KJA,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4219,KHALISPUR,KSF,NSG6,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4220,KHETA SARAI,KS,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4221,KHUNDAUR,KDF,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4222,KOIRIPUR,KEPR,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4223,KUNDANGANJ,KVG,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4224,KURBHAR,KBE,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4225,KUSUMBHI,KVX,NSG6,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4226,LACHHMANPUR,LMN,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4227,LOHTA,LOT,NSG6,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4228,MAA BRAHI Devi DHAM,MBDD,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4229,MAGARWARA,MGW,NSG6,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4230,MAHARANI PACHCHIM,MWP,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4231,MAHGAWAN HALT,MGWN,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4232,MALHOUR,ML,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4233,MANAK NAGAR,MKG,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4234,MASODHA,MSOD,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4235,MAU AIMMA,MEM,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4236,MIHRAWAN,MIH,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4237,MISHRAULI,MFL,NSG6,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4238,MOHANLALGANJ,MLJ,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4239,MONDH,MOF,NSG6,LUCKNOW,NR,BHADOHI,UTTAR PRADESH
4240,NIBHAPUR,NBP,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4241,NIGOHAN,NHN,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4242,PAKHRAULI,PKX,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4243,PARIAWAN KALAKANKAR,PQN,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4244,PARSIPUR,PRF,NSG6,LUCKNOW,NR,BHADOHI,UTTAR PRADESH
4245,PATRANGA,PTH,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4246,PIPARPUR,PPU,NSG6,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4247,PIPARSAND,POF,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4248,PIRTHIGANJ,PHV,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4249,PRAYAGRAJ SANGAM,PYGS,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4250,RAGHURAJ SINGH,RRS,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4251,RAHMAT NAGAR,RMNR,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4252,RAM CHAURA ROAD,RMC,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4253,RASAULI,RES,NSG6,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4254,RAUZAGAON,RZN,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4255,RUPAMAU,RUM,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4256,SAFDARGANJ,SGJ,NSG6,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4257,SAFEDABAD,SFH,NSG6,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4258,SAIDKHANPUR,SYK,NSG6,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4259,SALARPUR,SLRP,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4260,SARAI CHANDI,SYC,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4261,SARAI GOPAL,SPGL,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4262,SARAI HARKHU,SVZ,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4263,SARAI KANSRAI,SQN,NSG6,LUCKNOW,NR,BHADOHI,UTTAR PRADESH
4264,SARKONI,SIQ,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4265,SEWAPURI,SWPR,NSG6,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4266,SHIUPUR,SOP,NSG6,LUCKNOW,NR,VARANASI,UTTAR PRADESH
4267,SHIVNAGAR,SHNG,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4268,SHRIRAJNAGAR,SAGR,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4269,SINDURWA,SYW,NSG6,LUCKNOW,NR,AMETHI,UTTAR PRADESH
4270,SIWAITH,SWE,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4271,SOHWAL,SLW,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4272,SONIK,SIC,NSG6,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4273,SUWANSA,SWS,NSG6,LUCKNOW,NR,PRATAPGARH,UTTAR PRADESH
4274,TAKIA,TQA,NSG6,LUCKNOW,NR,UNNAO,UTTAR PRADESH
4275,TALAKHAJURI,TLKH,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4276,THARWAI,THW,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4277,TRILOCHAN MAHADEO,TLMD,NSG6,LUCKNOW,NR,JAUNPUR,UTTAR PRADESH
4278,TRIVEDIGANJ,TEG,NSG6,LUCKNOW,NR,BARABANKI,UTTAR PRADESH
4279,TULSI NAGAR HALT,TLGR,NSG6,LUCKNOW,NR,SULTANPUR,UTTAR PRADESH
4280,UBARNI,UBN,NSG6,LUCKNOW,NR,RAE BARELI,UTTAR PRADESH
4281,UGRASENPUR,URPR,NSG6,LUCKNOW,NR,PRAYAGRAJ,UTTAR PRADESH
4282,ULNA BHARI,ULN,NSG6,LUCKNOW,NR,AYODHYA,UTTAR PRADESH
4283,UTRAITIA JN.,UTR,NSG6,LUCKNOW,NR,LUCKNOW,UTTAR PRADESH
4284,VYASANAGAR,VYN,NSG6,LUCKNOW,NR,CHANDAULI,UTTAR PRADESH
4285,ADHYATMIK NAGAR HALT,AKNR,HG3,MORADABAD,NR,GHAZIABAD,UTTAR PRADESH
4286,AMHERA HALT,ARH,HG3,MORADABAD,NR,BIJNOR,UTTAR PRADESH
4287,ARSENI,ASI,HG3,MORADABAD,NR,HARDOI,UTTAR PRADESH
4288,ATWA KURSATH,ATKS,HG3,MORADABAD,NR,HARDOI,UTTAR PRADESH
4289,ATWA MUTHIA HALT,ATW,HG3,MORADABAD,NR,HARDOI,UTTAR PRADESH
4290,BAGARPUR HALT,BGRR,HG3,MORADABAD,NR,BIJNOR,UTTAR PRADESH
4291,BAHADURPUR,BHDH,HG3,MORADABAD,NR,SHAHJAHANPUR,UTTAR PRADESH
4292,BAKAINA HALT,BKNA,HG3,MORADABAD,NR,BIJNOR,UTTAR PRADESH
